Unnamed: 0,Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management ,Record ID,Vehicle Type
10360,ACTIVE,TOYOTA,CAMRY,2013.0,GRAY/WHITE,Hybrid,N,JEROD INC,CHICAGO,IL,60645.0,Choice Taxi Association Inc,Owner Manager,1813Taxi,Unknown
10362,VIOLATION,FORD,FUSION,2014.0,GREEN,Hybrid,N,NECT 28 LLC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",3929Taxi,Unknown
10371,ACTIVE,TOYOTA,COROLLA,2017.0,WHITE,Hybrid,N,"ALEXIS CAB CO., INC.",CHICAGO,IL,60618.0,Top Cab Association,Top Cab Corp.,2124Taxi,Unknown
10375,ACTIVE,TOYOTA,RAV4,2017.0,YELLOW,Hybrid,N,AMJAD CORP.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,5502Taxi,Unknown
10378,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,DESIREE AND MONIQUE CAB CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,3502Taxi,Unknown
10381,ACTIVE,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,KOUSAR 007 INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,257Taxi,Unknown
10384,SURRENDER,TOYOTA,CAMRY,2014.0,WHITE/BLUE/STRIPES,Hybrid,N,IDEAL CAB COMPANY,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",6081Taxi,Unknown
10388,SURRENDER,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,MANAL EXPRESS INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4605Taxi,Unknown
10389,SURRENDER,TOYOTA,CAMRY,2013.0,WHITE/BLUE/STRIPES,Hybrid,N,AKAL CAB COMPANY,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",3322Taxi,Unknown
10390,ACTIVE,TOYOTA,RAV4,2016.0,WHITE/BLUE,Hybrid,N,AGARTHA M. BAFFOUR,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,1841Taxi,Unknown
10392,ACTIVE,TOYOTA,RAV4,2022.0,GRAY,Hybrid,N,ZABISHE INC,CHICAGO,IL,60656.0,Independent1,Owner-Operator,4544Taxi,Unknown
10394,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,APOPO LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,6890Taxi,Unknown
10395,ACTIVE,TOYOTA,PRIUS,2018.0,WHITE,Hybrid,N,3548 TAXI CORP,CHICAGO,IL,60625.0,Globe Taxi Association Inc,Owner Manager,3548Taxi,Unknown
10397,ACTIVE,TOYOTA,CAMRY,2016.0,YELLOW,Hybrid,N,TAXI MEDALLION GROUP LLC - SERIES 33,CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,6314Taxi,Unknown
10401,ACTIVE,TOYOTA,CAMRY,2016.0,BLUE/WHITE,Hybrid,N,PACIFIC TAXI INC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner Manager,1477Taxi,Unknown
10403,VIOLATION,TOYOTA,CAMRY,2011.0,GREEN,Hybrid,N,CHICAGO TAXI INC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",5547Taxi,Unknown
10404,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,PORTILLO TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,4485Taxi,Unknown
10408,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,SAFARI TAXI INC,CHICAGO,IL,60660.0,Flash Cab Co,Owner-Operator,1498Taxi,Unknown
10415,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,MCCAB XIII CORP.,CHICAGO,IL,60659.0,Top Cab Association,Top Cab Corp.,3667Taxi,Unknown
10423,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,"MARTES, CORP.",CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,1700Taxi,Unknown
10428,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,SMART CAB INC # V,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,5470Taxi,Unknown
10429,ACTIVE,TOYOTA,CAMRY,2019.0,BLUE/WHITE,Hybrid,N,MCCAB VII CORP.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",432Taxi,Unknown
10432,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,VIOLET ZONE CAB CO.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,4001Taxi,Unknown
10439,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,RAHIL INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner-Operator,3505Taxi,Unknown
10443,ACTIVE,FORD,ESCAPE,2011.0,GREEN,Hybrid,N,NECT 8 INC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",6143Taxi,Unknown
10444,SURRENDER,TOYOTA,PRIUS,2014.0,BLUE,Hybrid,N,HUDSON CAB CORP.,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,4562Taxi,Unknown
10445,ACTIVE,TOYOTA,PRIUS,2015.0,BLUE/WHITE,Hybrid,N,KMD TRANS INC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,3053Taxi,Unknown
10449,ACTIVE,TOYOTA,CAMRY,2019.0,YELLOW,Hybrid,N,AKARAKA TRANSPORT INC.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,6414Taxi,Unknown
10452,ACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,"HOWLADER TRANS, INC",CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,3204Taxi,Unknown
10455,ACTIVE,TOYOTA,CAMRY,2019.0,WHITE,Hybrid,N,GNS EXPRESS INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,5082Taxi,Unknown
10456,SURRENDER,TOYOTA,PRIUS,2014.0,BLUE,Hybrid,N,BIG CITY TAXI CORP.,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,454Taxi,Unknown
10457,VIOLATION,FORD,ESCAPE,2011.0,GREEN,Hybrid,N,CHICAGO TAXI INC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",6532Taxi,Unknown
10461,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,CASABLANCA CAB CORP.,CHICAGO,IL,60616.0,DIS-AFFILIATED,Owner Manager,2590Taxi,Unknown
10463,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,"S. ROKEYA, CORP.",CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,5737Taxi,Unknown
10468,ACTIVE,TOYOTA,PRIUS,2013.0,WHITE/BLUE/STRIPES,Hybrid,N,CHITOWN CAB INC. #IV,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",4097Taxi,Unknown
10469,ACTIVE,TOYOTA,PRIUS,2014.0,GRAY/WHITE,Hybrid,N,CHOICE ENTERPRISE INC.,CHICAGO,IL,60645.0,Choice Taxi Association Inc,Owner Manager,6200Taxi,Unknown
10474,SURRENDER,FORD,FUSION,2015.0,GRAY/WHITE,Hybrid,N,"KUKULU TRAVEL, INC.",CHICAGO,IL,60626.0,Choice Taxi Association Inc,Owner-Operator,3618Taxi,Unknown
10479,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,MIKHALIA CABS EIGHT INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,1092Taxi,Unknown
10481,VIOLATION,FORD,FUSION,2010.0,WHITE,Hybrid,N,AMERICA TRANSPORTATION INC,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,3553Taxi,Unknown
10483,VIOLATION,FORD,ESCAPE,2012.0,GREEN,Hybrid,N,"NECT 3, INC",CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",4384Taxi,Unknown
10485,ACTIVE,TOYOTA,PRIUS,2012.0,WHITE/BLUE,Hybrid,N,"ZINABOU TRANSPORT, INC.",CHICAGO,IL,60656.0,INDEPENDENT4,Owner-Operator,3779Taxi,Unknown
10487,VIOLATION,FORD,ESCAPE,2010.0,GREEN,Hybrid,N,NEW PISCES INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",5349Taxi,Unknown
10491,ACTIVE,TOYOTA,RAV4,2016.0,GRAY,Hybrid,N,UN EMERSON TRANS INC,CHICAGO,IL,60626.0,INDEPENDENT4,Owner-Operator,1653Taxi,Unknown
10493,ACTIVE,TOYOTA,PRIUS,2012.0,BLACK,Hybrid,N,FITUS TAXI LLC,CHICAGO,IL,60659.0,Independent1,Owner-Operator,1967Taxi,Unknown
10497,ACTIVE,TOYOTA,CAMRY,2015.0,YELLOW,Hybrid,N,ARUBA & HUMAYUN INC.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,2402Taxi,Unknown
10498,VIOLATION,FORD,ESCAPE,2010.0,GREEN,Hybrid,N,"NECT 3, INC",CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1590Taxi,Unknown
10503,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,THIN ICE HACKING CORP.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,3296Taxi,Unknown
10504,ACTIVE,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,EF ENTERPRISES INC.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,5478Taxi,Unknown
10510,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,SEKHON CAB CO INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4304Taxi,Unknown
10511,ACTIVE,TOYOTA,RAV4,2021.0,WHITE,Hybrid,N,GELILA TRANSIT CORP,CHICAGO,IL,60659.0,Independent1,Owner-Operator,4217Taxi,Unknown
10514,ACTIVE,FORD,FUSION,2018.0,WHITE,Hybrid,N,DEKA CAB CORP,CHICAGO,IL,60630.0,Flash Cab Co,Star North Management LLC,2859Taxi,Unknown
10517,VIOLATION,TOYOTA,RAV4,2017.0,WHITE,Hybrid,N,SOLIDARITY TAXI CORP,CHICAGO,IL,60612.0,Independent2,Owner-Operator,2986Taxi,Unknown
10518,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,AUDEMARS TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,4142Taxi,Unknown
10524,VIOLATION,FORD,ESCAPE,2012.0,GREEN,Hybrid,N,REX 3 INC.,CHICAGO,IL,60630.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",740Taxi,Unknown
10531,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,RABIA CAB CO.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,1522Taxi,Unknown
10539,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,DEFIANCE TAXI LLC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,816Taxi,Unknown
10549,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,SENAIT MEBRAHTU,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,4117Taxi,Unknown
10557,ACTIVE,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,AIM TRANSPORTATION INC,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,5895Taxi,Unknown
10562,SURRENDER,TOYOTA,CAMRY,2013.0,CREAM/BLUE,Hybrid,N,JOZI CAB CO,CHICAGO,IL,60641.0,Blue Diamond Taxi Affil Inc,Owner Manager,2993Taxi,Unknown
10563,ACTIVE,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,GONDAR EXPRESS CORP,CHICAGO,IL,60613.0,Independent1,Owner-Operator,4027Taxi,Unknown
10564,VIOLATION,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,SUNNY ISLES METRO LLC,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,1008Taxi,Unknown
10565,ACTIVE,TOYOTA,CAMRY,2018.0,WHITE,Hybrid,N,RUN LLC,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner-Operator,209Taxi,Unknown
10567,VIOLATION,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,JOHNS CABS CORP.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,613Taxi,Unknown
10568,ACTIVE,TOYOTA,CAMRY,2012.0,YELLOW,Hybrid,N,RUFINO RODRIGUEZ,CHICAGO,IL,60651.0,Yellow Cab Association,Owner-Operator,4132Taxi,Unknown
10572,ACTIVE,TOYOTA,SIENNA,2022.0,GRAY,Hybrid,N,EFFICIENCY TRANSPORTATION TWO LLC,CHICAGO,IL,60659.0,Independent1,Owner Manager,4145Taxi,Unknown
10577,VIOLATION,FORD,C-MAX,2013.0,WHITE,Hybrid,N,CUCUMBER TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,2413Taxi,Unknown
10578,VIOLATION,TOYOTA,PRIUS,2011.0,WHITE,Hybrid,N,LINCOLNSHIRE SERVICE CORP.,CHICAGO,IL,60618.0,EXPIRED AFFILIATION,Owner Manager,204Taxi,Unknown
10581,ACTIVE,TOYOTA,CAMRY,2016.0,BLUE/WHITE,Hybrid,N,DARLING CAB CO,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner Manager,2739Taxi,Unknown
10583,SURRENDER,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,SORIN TRANS INC,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner-Operator,306Taxi,Unknown
10588,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,PATWA TAXI INC,CHICAGO,IL,60612.0,Independent1,Owner-Operator,3468Taxi,Unknown
10597,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,NATIE TRANS INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4173Taxi,Unknown
10599,ACTIVE,FORD,ESCAPE,2011.0,GREEN,Hybrid,N,TAURUS CAB INC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",163Taxi,Unknown
10600,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,7TH AVENUE TAXI CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4388Taxi,Unknown
10601,ACTIVE,TOYOTA,RAV4,2024.0,WHITE,Hybrid,N,OLA TRANSPORTATION SERVICES INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,6383Taxi,Unknown
10605,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,CHICAGO AUCTION CAB CO.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,6381Taxi,Unknown
10606,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,BLUE EYES CAB CORP.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,6537Taxi,Unknown
10607,ACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,ABDUL LLC,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,4177Taxi,Unknown
10610,ACTIVE,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,SHAN TRANSPORATION INC,CHICAGO,IL,60660.0,Flash Cab Co,Owner Manager,2400Taxi,Unknown
10611,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,EDEN ROC TRANSIT LLC,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3580Taxi,Unknown
10615,SURRENDER,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,EZJZ 1 TRANS INC,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,6396Taxi,Unknown
10616,FORECLOSURE,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,DADA EXPRESS INC II,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,5567Taxi,Unknown
10617,ACTIVE,TOYOTA,CAMRY,2016.0,BLACK,Hybrid,N,BROTHERS TAXI INC.,CHICAGO,IL,60625.0,Independent1,Owner-Operator,334Taxi,Unknown
10619,ACTIVE,TOYOTA,CAMRY,2017.0,YELLOW,Hybrid,N,TAXI MEDALLION GROUP LLC-SERIES 38,CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,6803Taxi,Unknown
10620,ACTIVE,TOYOTA,SIENNA,2023.0,BLUE/WHITE,Hybrid,Y,ASOMDWE CORP.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner Manager,4664Taxi,Unknown
10622,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,ALHAJI SWEETWATER CAB INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4730Taxi,Unknown
10626,ACTIVE,TOYOTA,RAV4,2020.0,GRAY/WHITE,Hybrid,N,SAWA TAXI CORP,CHICAGO,IL,60645.0,Choice Taxi Association Inc,Owner Manager,5920Taxi,Unknown
10628,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE/BLUE/STRIPES,Hybrid,N,NNNM CAB CO,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,Owner-Operator,4619Taxi,Unknown
10637,VIOLATION,FORD,ESCAPE,2010.0,GREEN,Hybrid,N,REX 2 INC.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1019Taxi,Unknown
10639,ACTIVE,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,A AND S CAB COMPANY,CHICAGO,IL,60647.0,Globe Taxi Association Inc,Chicago Taxicab Management Inc.,2591Taxi,Unknown
10640,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,LINCOLN CAB CO,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,1394Taxi,Unknown
10648,ACTIVE,TOYOTA,PRIUS,2017.0,YELLOW,Hybrid,N,TAXI MEDALLION GROUP LLC SERIES 27,CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,4429Taxi,Unknown
10653,ACTIVE,TOYOTA,SIENNA,2024.0,BLUE/WHITE,Hybrid,Y,"SEBEYA TRANS, INC.",CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,6267Taxi,Unknown
10657,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,SETARE INC.,CHICAGO,IL,60618.0,Top Cab Association,Top Cab Corp.,2407Taxi,Unknown
10658,VIOLATION,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,SAMSIM INC,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,2760Taxi,Unknown
10659,ACTIVE,TOYOTA,PRIUS,2016.0,WHITE,Hybrid,N,CHARM CAB CORP.,CHICAGO,IL,60625.0,City Service Taxi Association,Owner-Operator,3082Taxi,Unknown
10662,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,SLSJETS II CAB CORP.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,4956Taxi,Unknown
10663,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,EAGLE RIDE INC,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,1909Taxi,Unknown
10665,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,SAMARA AMNA TRANS INC,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,188Taxi,Unknown
10666,ACTIVE,TOYOTA,CAMRY,2014.0,YELLOW,Hybrid,N,SAHER CAB CO,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,444Taxi,Unknown
10670,ACTIVE,TOYOTA,CAMRY,2013.0,BLUE/WHITE,Hybrid,N,MOON EXPRESS INC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",1390Taxi,Unknown
10672,ACTIVE,FORD,ESCAPE,2012.0,BLACK,Hybrid,N,TWA BHATTI INC.,CHICAGO,IL,60659.0,Independent1,Owner-Operator,1084Taxi,Unknown
10675,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,LORIN INC,CHICAGO,IL,60659.0,City Service Taxi Association,Owner Manager,5753Taxi,Unknown
10676,SURRENDER,TOYOTA,CAMRY,2010.0,DARK GREEN,Hybrid,N,IRISH CARRIAGE INC,CHICAGO,IL,60645.0,Independent1,Owner-Operator,5514Taxi,Unknown
10677,VIOLATION,TOYOTA,CAMRY,2010.0,WHITE,Hybrid,N,SPHAN RIDE INC.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,2537Taxi,Unknown
10679,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,"NATLON HOLDINGS, CORP.",CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4389Taxi,Unknown
10694,VIOLATION,FORD,ESCAPE,2010.0,WHITE,Hybrid,N,MCCAB XVII CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4673Taxi,Unknown
10695,VIOLATION,FORD,ESCAPE,2012.0,GREEN,Hybrid,N,REX 3 INC.,CHICAGO,IL,60630.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",4164Taxi,Unknown
10697,SURRENDER,FORD,FUSION,2018.0,BLUE,Hybrid,N,MICHIGAN AVE CAB LLC,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,3881Taxi,Unknown
10698,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,BANO CORP I,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,3458Taxi,Unknown
10702,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,CHARAFI TRANS INC,CHICAGO,IL,60641.0,Independent1,Owner-Operator,3769Taxi,Unknown
10703,SURRENDER,TOYOTA,CAMRY,2011.0,BLUE/WHITE,Hybrid,N,MCCAB VI CORP.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",167Taxi,Unknown
10707,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,CHICAGO SEVEN CAB INC,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,2043Taxi,Unknown
10710,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,BVB TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,2116Taxi,Unknown
10711,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,BHATTI EXPRESS CORP.,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,2150Taxi,Unknown
10713,ACTIVE,FORD,FUSION,2018.0,WHITE,Hybrid,N,SUPREME ZAID INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,1650Taxi,Unknown
10718,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,CHICAGO MEDALLION ELEVEN L.L.C.,CHICAGO,IL,60656.0,Flash Cab Co,Chicago Taxicab Management Inc.,6664Taxi,Unknown
10719,VIOLATION,TOYOTA,HIGHLANDER,2012.0,WHITE,Hybrid,N,ASHLAND AVENUE TAXI CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,5682Taxi,Unknown
10721,VIOLATION,TOYOTA,PRIUS,2010.0,WHITE,Hybrid,N,OREN CAB CO.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,5361Taxi,Unknown
10723,ACTIVE,TOYOTA,CAMRY,2022.0,WHITE,Hybrid,N,BHA TAXI CORP,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner Manager,4808Taxi,Unknown
10725,VIOLATION,TOYOTA,AVALON,2016.0,WHITE,Hybrid,N,AYRTON SENNA TRANS INC,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,1233Taxi,Unknown
10727,ACTIVE,TOYOTA,CAMRY,2016.0,BLUE/WHITE,Hybrid,N,BAIG ENTERPRISES INC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner Manager,1354Taxi,Unknown
10735,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,"KADSIA, INC.",CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,3993Taxi,Unknown
10736,ACTIVE,TOYOTA,SIENNA,2022.0,WHITE,Hybrid,N,YEWULA INC,CHICAGO,IL,60612.0,Independent1,Owner-Operator,6264Taxi,Unknown
10743,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,DOVER TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,4593Taxi,Unknown
10744,ACTIVE,TOYOTA,SIENNA,2023.0,WHITE/RED STRIPES,Hybrid,Y,MANGIB CORP.,CHICAGO,IL,60659.0,Independent1,Owner-Operator,4862Taxi,Unknown
10751,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,"NOBODY'S FOOL, INC.",CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,5985Taxi,Unknown
10752,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,FAROUG FUNMILAYO INC,CHICAGO,IL,60616.0,Independent1,Owner-Operator,4547Taxi,Unknown
10754,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,LINCOLNSHIRE SERVICE I CORP.,CHICAGO,IL,60618.0,EXPIRED AFFILIATION,Owner Manager,1360Taxi,Unknown
10758,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,2ND AVENUE TAXI CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,1672Taxi,Unknown
10765,FORECLOSURE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,DADA EXPRESS INC II,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,4379Taxi,Unknown
10766,ACTIVE,TOYOTA,PRIUS,2013.0,CREAM/BLUE,Hybrid,N,KAN ZAMAN EXPO INC,CHICAGO,IL,60641.0,Blue Diamond Taxi Affil Inc,Owner-Operator,4637Taxi,Unknown
10770,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,AL-MEDINA ENTERPRISES INC.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,259Taxi,Unknown
10771,VIOLATION,TOYOTA,PRIUS,2014.0,ORANGE,Hybrid,N,U CAB INC,CHICAGO,IL,60641.0,WOLLEY TAXI,Owner Manager,6194Taxi,Unknown
10775,SURRENDER,TOYOTA,PRIUS,2014.0,BLUE,Hybrid,N,GREENWICH TAXI LLC,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Owner Manager,3742Taxi,Unknown
