Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management,Record ID,Vehicle Type
ACTIVE,TOYOTA,HIGHLANDER,2021.0,YELLOW,Hybrid,N,"OLAMAXX, INC.",CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,119Taxi,Taxi
REVOKED,TOYOTA,PRIUS,2014.0,SILVER,Hybrid,N,SOSNA INC,CHICAGO,IL,60638.0,Independent2,Owner-Operator,6921Taxi,Taxi
VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,281Taxi,Taxi
SURRENDER,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,S & A TRANSPORTATION,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,2285Taxi,Taxi
ACTIVE,TOYOTA,SIENNA,2022.0,WHITE,Hybrid,Y,MASHALLAH TRANS INC,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,2276Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2013.0,GREEN,Hybrid,N,NECT 28 LLC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",6824Taxi,Taxi
ACTIVE,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,MASOODY INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,1402Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,MADISON TAXI CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,2729Taxi,Taxi
ACTIVE,TOYOTA,RAV4,2017.0,BLUE/WHITE,Hybrid,N,SIDISIE INC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,5255Taxi,Taxi
REVOKED,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,ELSTON TWENTY LLC,CHICAGO,IL,60612.0,DIS-AFFILIATED,Owner Manager,1391Taxi,Taxi
VIOLATION,TOYOTA,COROLLA,2016.0,WHITE,Hybrid,N,MENDY CAB CO.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,5965Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,DON CAB COMPANY,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,3156Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2023.0,WHITE,Hybrid,N,"YEMKEM, INC",CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,690Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2012.0,BLUE/WHITE,Hybrid,N,MCCAB  IV CORP.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",2641Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,BALAYAN COMPANY,CHICAGO,IL,60660.0,DIS-AFFILIATED,Owner Manager,50Taxi,Taxi
ACTIVE,TOYOTA,RAV4,2023.0,YELLOW,Hybrid,N,A M EXPRESS CAB CO.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,6912Taxi,Taxi
ACTIVE,FORD,C-MAX,2013.0,WHITE,Hybrid,N,BLACK TAXI INC,CHICAGO,IL,60659.0,City Service Taxi Association,Owner Manager,1157Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,"NORTHSIDE TAXI 4359, LLC",CHICAGO,IL,60645.0,Flash Cab Co,Owner Manager,4359Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2018.0,WHITE,Hybrid,N,GEORGE TAXI EXPRESS INC,CHICAGO,IL,60640.0,Independent1,Owner-Operator,448Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2014.0,BLUE,Hybrid,N,SANTORINI FOUR CAB CORP.,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,3554Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,K AND B HACKING CHICAGO CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6563Taxi,Taxi
SURRENDER,TOYOTA,CAMRY,2012.0,WHITE/BLUE/STRIPES,Hybrid,N,"TRAVELER'S CAB CO., INC.",CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",2749Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2018.0,ORANGE,Hybrid,N,Z & Z CAB INC,CHICAGO,IL,60641.0,WOLLEY TAXI,Owner Manager,6286Taxi,Taxi
VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,"SKYLINE TAXI, INC",CHICAGO,IL,60646.0,DIS-AFFILIATED,"Cab Management Group, Inc.",5706Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,NORTHERN LIGHTS CAB CORPORATION,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,6672Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,MIL'S ENTERPRIESES INC,CHICAGO,IL,60656.0,5 Star Taxi Association Inc,Owner-Operator,1497Taxi,Taxi
VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,498Taxi,Taxi
SURRENDER,TOYOTA,CAMRY,2018.0,WHITE/BLUE/STRIPES,Hybrid,N,KGN CAB LLC,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,Owner Manager,5820Taxi,Taxi
VIOLATION,FORD,FUSION,2014.0,GREEN,Hybrid,N,NECT 10 LLC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",795Taxi,Taxi
ACTIVE,FORD,ESCAPE,2011.0,GREEN,Hybrid,N,NECT 8 INC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",6252Taxi,Taxi
SURRENDER,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,"TUDA 4U, CORP.",CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,6548Taxi,Taxi
VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,NIZZIN CAB CORP.,CHICAGO,IL,60616.0,DIS-AFFILIATED,Owner Manager,6152Taxi,Taxi
SURRENDER,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,CANTON TRANS INC,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner-Operator,4513Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2013.0,GREEN,Hybrid,N,"ADELA, INC.",CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",3720Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2012.0,WHITE/BLUE/STRIPES,Hybrid,N,VEEN TAXI INC,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",2622Taxi,Taxi
ACTIVE,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,"HEART 7, INC",CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,5508Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,LINCOLNSHIRE SERVICE CORP.,CHICAGO,IL,60618.0,EXPIRED AFFILIATION,Owner Manager,999Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2021.0,WHITE,Hybrid,N,YELLOWSTONE CAB CORP,CHICAGO,IL,60659.0,City Service Taxi Association,Owner Manager,6429Taxi,Taxi
SURRENDER,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,3221 TAXI CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3221Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2010.0,WHITE,Hybrid,N,ELSTON FOURTEEN LLC,CHICAGO,IL,60612.0,DIS-AFFILIATED,Owner Manager,4049Taxi,Taxi
SURRENDER,TOYOTA,CAMRY,2014.0,WHITE/BLUE/STRIPES,Hybrid,N,GSJ TAXI CO.,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",1150Taxi,Taxi
VIOLATION,FORD,FUSION,2014.0,GREEN,Hybrid,N,CAPRICORN CAB INC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",299Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,OLYMPIC EXPRESS CORP.,CHICAGO,IL,60618.0,Top Cab Association,Top Cab Corp.,4719Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2010.0,WHITE,Hybrid,N,LIBERTY EXPRESS III INC.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6501Taxi,Taxi
SURRENDER,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,"AIH, CORP.",CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3568Taxi,Taxi
SURRENDER,TOYOTA,CAMRY,2016.0,BLUE,Hybrid,N,SANTORINI TWO CAB CORP.,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,5410Taxi,Taxi
VIOLATION,FORD,ESCAPE,2010.0,GREEN,Hybrid,N,"CHRISS, INC.",CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1984Taxi,Taxi
SURRENDER,TOYOTA,PRIUS,2014.0,YELLOW,Hybrid,N,"TAXI MEDALLION GROUP,LLC SERIESVIII",CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,6329Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,DOWN TOWN CAB CO,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,5170Taxi,Taxi
VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,BELLA & IZA INC,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,3758Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2013.0,WHITE/RED STRIPES,Hybrid,N,SUPERIOR CAB CO INC,CHICAGO,IL,60660.0,Independent1,Owner-Operator,1310Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,CRETA HACKING CORP.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,6725Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2010.0,WHITE,Hybrid,N,PRITI & JOTI TRANS INC,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,2000Taxi,Taxi
VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,491Taxi,Taxi
VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,ARTHUR TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,5357Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,"DENNA TRANS, INC.",CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4874Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2016.0,YELLOW,Hybrid,N,"OLAMI TRANS, INC",CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,1075Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,"LMB TAXI IV, INC.",CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,1283Taxi,Taxi
ACTIVE,TOYOTA,PRIUS,2021.0,BLUE/WHITE,Hybrid,N,RAHEL EXPRESS INC.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner Manager,1512Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2016.0,YELLOW,Hybrid,N,1333 TAXI CORP,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,1333Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,ZW CAB CORP,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,6037Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,JAPHETH & JARED INC,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4409Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,"ANTAR TRANS, INC.",CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner-Operator,6745Taxi,Taxi
REVOKED,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,ELSTON TWELVE LLC,CHICAGO,IL,60612.0,DIS-AFFILIATED,Owner Manager,4317Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,GREY GOOSE CAB CO.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,2961Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,CASBAH CAB COMPANY,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,3589Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,LINCOLNSHIRE SERVICE CORP.,CHICAGO,IL,60618.0,EXPIRED AFFILIATION,Owner Manager,796Taxi,Taxi
SURRENDER,FORD,ESCAPE,2012.0,YELLOW,Hybrid,N,"OWNER TRANSPORTATION, INC",CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,822Taxi,Taxi
REVOKED,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,STOLI CAB CO.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3012Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,NBA TAXI INC.,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,5494Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,CHICAGO MEDALLION SIX LLC.,CHICAGO,IL,60656.0,Flash Cab Co,Chicago Taxicab Management Inc.,935Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2014.0,BLUE/WHITE,Hybrid,N,DARLING CAB CO,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner Manager,2784Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,RIDEWAY CAB CO,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,2597Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2018.0,WHITE,Hybrid,N,OMER EXPRESS INC.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,1201Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2014.0,YELLOW,Hybrid,N,"ZUGO SERVICES, INC",CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,3879Taxi,Taxi
VIOLATION,FORD,FUSION,2012.0,GREEN,Hybrid,N,TERRA TAXI THREE CORP.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",3690Taxi,Taxi
ACTIVE,TOYOTA,SIENNA,2023.0,WHITE,Hybrid,Y,P NINO TRANS INC,CHICAGO,IL,60630.0,Independent1,Owner-Operator,5771Taxi,Taxi
VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,ANNABELLE CAB CORP,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,3467Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,AUSTIN LABEL TRANS CORP,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2858Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,SIRI-LAK INC.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,1822Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,B K L CHILDREN SUCCESSFUL HACKING CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2157Taxi,Taxi
VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,GOLD COAST TRANSPORTATION INC,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,4022Taxi,Taxi
VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,JORCRA CAB CORP,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,713Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2010.0,WHITE,Hybrid,N,TAZANGI CAB CO,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,3509Taxi,Taxi
ACTIVE,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,JOLLYGLO INTERNATIONAL LIMITED,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,997Taxi,Taxi
ACTIVE,TOYOTA,PRIUS,2014.0,WHITE/BLUE/STRIPES,Hybrid,N,JOTI CAB COMPANY,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,Owner Manager,5001Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,SEGEN CAB CO,CHICAGO,IL,60640.0,EXPIRED AFFILIATION,Owner Manager,5918Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,"ST & MT,  INC",CHICAGO,IL,60659.0,City Service Taxi Association,Owner Manager,1285Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,BARBOSA INC,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,3192Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,DON CAB COMPANY,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,3154Taxi,Taxi
VIOLATION,NISSAN,ALTIMA,2011.0,BLUE,Hybrid,N,ANDROS TAXI LLC,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,4287Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,"GREENLINE TAXICAB, INC.",CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,2664Taxi,Taxi
ACTIVE,TOYOTA,SIENNA,2023.0,BLUE/WHITE,Hybrid,Y,NAA AYELEY CORP,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner Manager,4923Taxi,Taxi
SURRENDER,TOYOTA,CAMRY,2019.0,YELLOW,Hybrid,N,RISING STAR CAB INC.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,6372Taxi,Taxi
VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,SOCHI TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,6161Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2020.0,BLUE/WHITE,Hybrid,N,LEE EXPRESS INC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",2823Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2010.0,WHITE,Hybrid,N,LAKEVIEW INC.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,503Taxi,Taxi
VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,HUMIDITY II HACKING CORP.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,4658Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,HONDURAS CAB CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,6494Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2015.0,BLACK,Hybrid,N,4TUNA LLC,CHICAGO,IL,60640.0,Independent1,Owner-Operator,5384Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,C & D CAB CO,CHICAGO,IL,60619.0,EXPIRED AFFILIATION,Owner Manager,2809Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,BKF CAB CO.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,4048Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2019.0,WHITE,Hybrid,N,"MOON EXPRESS 1, INC.",CHICAGO,IL,60659.0,Independent1,Owner-Operator,6718Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,"DESIDERATO CAB COMPANY, INC.",CHICAGO,IL,60656.0,Flash Cab Co,Chicago Taxicab Management Inc.,2559Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2017.0,WHITE,Hybrid,N,AZH INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,3308Taxi,Taxi
VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP III,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,857Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,CARROLL AVENUE TAXI CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4302Taxi,Taxi
VIOLATION,FORD,FUSION,2011.0,WHITE,Hybrid,N,RAZA CORP,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner-Operator,3642Taxi,Taxi
ACTIVE,TOYOTA,RAV4,2020.0,BLACK,Hybrid,N,CARREFOUR LLC,CHICAGO,IL,60612.0,Independent1,Owner-Operator,1586Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2010.0,WHITE,Hybrid,N,MANCHESTER TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,3958Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,CHICAGO MEDALLION TWO LLC.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4270Taxi,Taxi
SURRENDER,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,SLOBOMIR KAPUR CORP,CHICAGO,IL,60639.0,DIS-AFFILIATED,Owner Manager,6646Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,"OLAN CAB CO., INC.",CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,6137Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,MERCURY CAB CO,CHICAGO,IL,60659.0,EXPIRED AFFILIATION,Owner Manager,3257Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,AZA EXPRESS INC,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4929Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,DEFIANCE TAXI LLC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2662Taxi,Taxi
ACTIVE,TOYOTA,SIENNA,2023.0,YELLOW,Hybrid,Y,K ALLIANCE AND FORTUNE COMPANY,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,4704Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,"R & A CITY, INC.",CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6353Taxi,Taxi
VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,ENETOCHKA TAXI INC,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,2027Taxi,Taxi
FORECLOSURE,TOYOTA,CAMRY,2019.0,WHITE/BLUE/STRIPES,Hybrid,N,"PARAMOUNT TAXI, INC",CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",1656Taxi,Taxi
SURRENDER,TOYOTA,CAMRY,2013.0,WHITE/BLUE/STRIPES,Hybrid,N,MICKY'S CAB CO,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,Owner Manager,5432Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2017.0,YELLOW,Hybrid,N,YZ TAXI INC,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,2056Taxi,Taxi
VIOLATION,FORD,ESCAPE,2011.0,WHITE,Hybrid,N,PAULA H CORP.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,6797Taxi,Taxi
VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,488Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,ODYSSEY CAB CO,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,5718Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2016.0,BLUE/WHITE,Hybrid,N,KHAN CAB CO,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner Manager,6638Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,KING CHICAGO INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,4543Taxi,Taxi
VIOLATION,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,WINTANA CAB CORP.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,131Taxi,Taxi
ACTIVE,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,"LEONARD CAB COMPANY, INC.",CHICAGO,IL,60618.0,Top Cab Association,Owner Manager,942Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,LIFE CAB CORP.,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,3737Taxi,Taxi
ACTIVE,TOYOTA,SIENNA,2023.0,WHITE,Hybrid,Y,TTO TRANSPORTATION LLC,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,968Taxi,Taxi
ACTIVE,TOYOTA,SIENNA,2021.0,YELLOW,Hybrid,Y,"FRANCIS KING BOAT, INC.",CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,5838Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,GERANIUM CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2919Taxi,Taxi
ACTIVE,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,LIBERTY TRANS INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,6608Taxi,Taxi
VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,HONDURAS CAB CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,1492Taxi,Taxi
VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,GEM AND R CAB CORP,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,3010Taxi,Taxi
ACTIVE,FORD,FUSION,2018.0,GRAY,Hybrid,N,BIZMO INC,CHICAGO,IL,60612.0,Independent1,Owner-Operator,4755Taxi,Taxi
ACTIVE,TOYOTA,CAMRY,2014.0,CREAM/GREEN,Hybrid,N,PARAMJIT ENTERPRISES INC,CHICAGO,IL,60641.0,Checker Taxi Association Co.,Owner Manager,5982Taxi,Taxi
SURRENDER,TOYOTA,PRIUS,2014.0,YELLOW,Hybrid,N,EBELLE INC.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,530Taxi,Taxi
